1st Test,2nd Test,3rd Test,4th Test,5th Test,Mean,Enemy Number,Run number,Type
15.400000000000228,15.400000000000228,15.400000000000228,15.400000000000228,15.400000000000228,15.400000000000228,8,6,Flexible Structure
