generation,time,memory_usage_MB,cpu_usage_percent
0,0.49113917350769043,733.30078125,5.0
0,0.17870426177978516,734.9375,4.0
0,0.09441947937011719,735.32421875,3.5
0,0.7884931564331055,745.59375,55.7
0,0.22181177139282227,754.9296875,14.7
0,0.24242544174194336,755.0625,8.6
0,0.2611231803894043,757.38671875,7.5
0,0.10536885261535645,757.38671875,6.5
0,0.31302905082702637,757.38671875,4.5
0,0.09829306602478027,757.3828125,3.0
0,0.12155652046203613,756.7578125,5.5
0,0.1089942455291748,756.9140625,3.5
0,0.12607288360595703,757.390625,28.9
0,0.16751956939697266,757.375,55.0
0,0.30414867401123047,757.32421875,3.5
0,0.3471336364746094,757.3046875,4.0
0,0.32869672775268555,757.28125,12.6
0,0.1126701831817627,757.38671875,5.5
0,0.10732102394104004,757.38671875,5.6
0,0.08253717422485352,757.3828125,3.0
0,0.1789860725402832,757.3828125,4.1
0,0.10596013069152832,757.3828125,4.0
0,0.5261154174804688,757.31640625,55.6
0,0.15566658973693848,756.703125,32.7
0,0.5419635772705078,757.18359375,9.5
0,0.11931681632995605,757.4296875,2.5
0,0.1011054515838623,757.35546875,3.5
0,0.17254185676574707,757.30859375,5.1
0,0.1378166675567627,757.30859375,3.5
0,0.10034418106079102,757.30859375,4.5
0,0.27605199813842773,757.30859375,3.5
0,0.4185311794281006,756.74609375,33.8
0,0.35639262199401855,755.95703125,55.5
0,0.17546892166137695,755.94140625,3.5
0,0.14490532875061035,756.125,4.5
0,0.12770390510559082,756.27734375,3.0
0,0.12528753280639648,756.21484375,3.5
0,0.26246094703674316,756.21484375,7.5
0,0.15706133842468262,756.21484375,4.5
0,0.16632866859436035,756.125,6.0
0,0.19564175605773926,732.90625,11.3
0,0.2908048629760742,722.890625,63.5
0,0.16325163841247559,725.32421875,44.2
0,0.23685550689697266,725.77734375,7.5
0,0.09459304809570312,725.65234375,4.0
0,0.10365819931030273,725.60546875,3.5
0,0.24395370483398438,725.60546875,3.5
0,0.17903614044189453,725.60546875,6.9
