generation,max_fitness,mean_fitness,stdev_fitness
0,92.19946701359932,11.54847733444039,29.144644354862873
1,89.82704041507841,6.989365732740595,23.939710993313856
2,88.95583309933629,3.897430468582978,18.358698065838823
3,89.2273939042485,5.2675640652057325,20.113628695269718
4,90.1836490907021,7.894114248515105,24.043052173276248
5,90.12667673282854,8.388621270320048,24.157871036866656
6,89.26413272989427,4.23082600025448,17.65537985142889
7,88.45003982910276,6.1515229126704005,20.788857329443726
8,91.83679627126205,6.80447600978549,22.187874345238527
9,92.04693855665947,5.2348489331513415,19.342724634353914
10,91.12027017401381,7.30179310266169,22.97121443133636
11,91.4596882233926,8.888466567199346,25.424771278467666
12,91.95282822853991,8.248335946522587,24.32229289482232
13,89.82322890233345,4.76203534497883,19.57066508097099
14,89.3626657329815,5.074975679359864,20.825193356727013
15,89.85667761151176,10.799367989657716,27.479611152676245
16,89.15874178945529,10.67185284896707,26.72868621455921
17,89.4631719383005,11.966397771153916,25.733645858434592
18,91.61070308686624,19.66236245158625,33.42014724769718
19,87.33524924314813,15.777699509204417,32.12128177540498
20,91.79699681219054,25.980153263828708,37.96634054372041
21,90.23041085661015,32.09854170360707,38.094349611851854
22,91.0024637949176,32.789827233877745,38.25119771839124
23,90.72665872310229,42.11797633286934,37.25170883210774
24,91.4535733118876,33.44621914962505,40.017816444839156
25,90.62661051127252,41.25049362162831,38.00474834060888
26,91.28010264641753,36.18828755047588,36.10452609226709
27,92.41315225241281,39.67527365064739,37.67021552985315
28,90.60619038813077,43.568884511695195,36.330257325965
29,90.2641626305352,43.36616146288863,39.34173527294357
