generation,max_fitness,mean_fitness,stdev_fitness
0,87.45379137609953,0.895891113874066,15.143552582399032
1,90.0422642182204,4.421772576224063,20.39128850833211
2,89.45598249381268,3.7492891104404946,19.23955990472185
3,90.28467888464233,3.9087944218482154,20.20179194530806
4,90.25925648420771,5.249408155363353,21.721083686236433
5,89.33959913428289,5.249176335331503,20.02302116135104
6,88.6797425546912,6.468165808193748,23.014458151099685
7,90.1735479947156,7.087623086009227,23.865719381786683
8,89.83092391510482,6.774649144860608,24.751477598667822
9,89.28322890233346,7.952766521015283,24.816527219197916
10,90.82521039683078,6.666549209079219,22.011752547830213
11,90.52087680441824,8.894337881604837,25.983181789879065
12,87.70885900702332,5.210156118961041,21.325054898828547
13,90.74957298262517,5.231853152631566,22.587524105935387
14,90.31968822339262,7.417104775108753,23.64895309037527
15,87.42795104556279,4.948612762698646,19.505967220172792
16,87.91925648420771,4.879065430953414,19.131073488571054
17,87.13935834262664,10.007132005729831,28.132678465662856
18,88.08394224923465,9.757629023616557,23.573449056972375
19,89.1070404150784,14.173175239422854,29.123899629861434
20,91.34355803717008,15.431153801670876,30.55902868971552
21,91.08539190157784,24.338737526873224,34.735204097190454
22,88.06163506406382,22.151354298133146,34.04096687377679
23,90.19645558296867,25.49048334550417,35.44041202786161
24,90.31968822339262,37.69988702813757,36.73258349012468
25,90.35070308686625,36.726929733344384,38.137729486006656
26,91.54964054567597,51.117326412703406,38.14928795340787
27,90.96990021702646,43.247554334421295,39.07072764837146
28,90.67968822339262,51.48356425970891,39.12648216851644
29,91.3335612249423,45.83370662205075,40.30149775023411
