generation,max_fitness,mean_fitness,stdev_fitness
0,91.6793183689845,4.778367842051099,21.501353224382267
1,90.224107874517,8.363651177983925,23.615021614531027
2,90.17353194306673,4.47895622130207,19.484266074816436
3,88.92665872310228,5.677085453356702,20.732487588162723
4,90.42206684551657,5.533475130180018,23.068575445701367
5,88.2422642182204,6.520740227177896,22.210543903921092
6,90.17486503108354,6.455970414341944,22.252668007447532
7,90.12206684551657,6.877256396068207,21.957908186444367
8,91.67699002086162,6.0518564693499455,21.482085494423533
9,90.30990021702647,8.164017091553307,23.879223606913342
10,90.59642023266134,7.062482158247381,24.094770254398888
11,89.60957298262517,9.894029736903903,27.77453499438649
12,91.03935834262663,8.106510731258222,25.682231404321175
13,90.27667761151176,6.232873171087389,22.089010378876328
14,89.17645558296869,6.5373629354526726,23.405766913441997
15,88.54246379491761,11.769179603334434,28.201131305487102
16,87.16586946817496,13.311705604705391,27.94746522585999
17,90.52246379491761,13.605256307262689,30.593579694449296
18,87.27791509328338,9.70567927517005,26.18767652797627
19,89.12266573298149,13.43145528898055,27.19545289577144
20,89.35092391510481,16.151345458723068,29.896797114882627
21,89.48626719449067,18.88044092565209,31.81074051389422
22,89.57636882440192,26.748589636994577,33.91045912710623
23,91.93645558296865,33.26160492693814,37.72575260285018
24,89.45466846406768,33.082765221972785,38.32361445764008
25,89.57466846406767,36.805148107431165,38.18480761606618
26,90.25968822339262,30.11890846755762,34.793433331537564
27,91.54254710353533,47.906572277595544,37.183965195733634
28,91.31302464366021,47.01046208691398,37.30191388940734
29,92.27165549623892,40.048655109960414,39.25135589993831
