generation,max_fitness,mean_fitness,stdev_fitness
0,75.93740496697303,-0.13247896088522565,13.802990778819499
1,75.26990021702643,-1.0586607730005613,12.817609625466218
2,48.7742533262868,-1.473326672101646,10.430526893488146
3,57.02111423509888,-2.139000744353522,10.030164589154666
4,66.17695410451698,-1.2046644363817478,11.128586357663316
5,66.21925648420768,-1.413288672204265,12.198771842494642
6,87.52324619773172,-1.2425218196351242,11.290193581892632
7,47.58982511803383,-1.9324403786638773,9.104819478147562
8,94.85250552318655,-0.5561242722176878,13.433223061761979
9,75.24742736117437,-1.8834902429187315,11.151154159837715
10,88.16889138314542,-1.3289710714766239,12.446054131291845
11,57.23480889721515,-2.3478715064249496,9.452405313262803
12,39.10559716573515,-1.7833746933303916,9.176084804328235
13,66.17991706964764,-2.683155816542258,9.380346434907896
14,57.22855887686998,-1.400842398541626,10.665307232118487
15,75.26990021702643,-0.8817993778649156,12.106226689905219
16,66.1194670135993,0.843565798112774,12.808624948755007
17,75.26990021702643,0.5301234046200084,16.74752680506167
18,94.78506424239102,5.46446257669554,20.916592677978738
19,94.81821644970792,6.335100231785081,22.350534012278413
20,93.74250462797222,6.812817481200677,21.367540597508903
21,94.82385026742617,12.046485990170737,23.70049763753722
22,94.82385026742617,13.999885333372958,26.540087148173246
23,94.82385026742617,15.472788889185535,27.13655599039368
24,75.01354799471557,8.092391778987809,19.336902453115375
25,75.19486503108351,11.219962197480806,24.398366398927703
26,94.92482618476618,15.950341823166609,26.040461939650683
27,75.26990021702643,14.594395256293733,25.80026496424834
28,94.96956207860757,18.38804750071712,28.464788747931422
29,94.78506424239102,14.831558148088659,26.48714345953313
