generation,max_fitness,mean_fitness,stdev_fitness
0,30.210039829102747,-3.093818953351743,6.681756824047881
1,66.01354799471557,-0.949102795902063,11.180247497402801
2,57.078421580356185,-1.8871516490061957,9.99395727875655
3,57.182888840036796,-1.433913897797292,10.732930793971066
4,65.87970258104905,-1.5240315240818143,11.257155087823365
5,57.912403664767616,-1.5656999355073944,11.53230352928211
6,66.70168263345197,-1.5621817437981795,10.674535775662067
7,48.282972298593776,-2.4617026915581786,8.423994556960826
8,39.27968822339259,-2.250926375956552,8.273770441848118
9,75.26990021702643,-0.9579399953325448,13.44284026044793
10,75.1363688244019,-1.5611655542908276,11.048923158205138
11,48.21310261863329,-1.355435502152335,10.31248360759381
12,56.94556065373063,-1.9751140912413203,9.957321943561015
13,48.08110614572686,-0.7902992622953176,11.761031390719639
14,94.85250552318655,0.05710396605724472,14.521959990831691
15,66.25379680945984,-1.6613919916772388,10.667849206733884
16,39.00603857269343,-1.4644258552911145,8.798715655911558
17,75.17991706964764,0.8476449273926561,15.160171688870209
18,94.85250552318655,2.32125551710578,17.09370162430989
19,57.31982739098293,2.9215521337967036,15.458542696235899
20,75.26990021702643,5.442998768111421,17.321508420226085
21,57.28957298262513,9.598182267452936,18.39851317379341
22,94.9001335721758,9.819435474795062,20.7860557674531
23,74.5606496288999,11.922120357220345,23.005052962077304
24,66.04157530697022,15.098874418247012,22.392201490543403
25,94.85250552318655,23.397568744515283,27.08751274347156
26,75.23167900420623,21.42341336110439,23.2983451325382
27,94.85250552318655,20.099450287854356,27.051440017258976
28,75.26990021702643,20.19965937833706,24.273302441170248
29,94.78506424239102,21.236345323848518,25.04268709367089
