generation,max_fitness,mean_fitness,stdev_fitness
0,39.1194670135993,-2.1824090771159876,9.463656021121864
1,66.26990021702643,0.46157290834513964,13.740775926406053
2,66.21925648420768,0.2990363850821184,13.466793588749752
3,66.93740496697303,-0.17696753515986471,13.380463066791147
4,66.04675666571221,-1.4490961153485458,10.866886665705454
5,92.51679627126201,0.19216576279020942,15.234143715461423
6,48.3029065134946,-1.053704572857039,10.778594515498716
7,65.46912237227411,-1.9261578018592413,9.817703260016614
8,75.19788162462294,-1.0310065297560624,12.486519128661783
9,85.20106343805332,-1.516553275387478,12.291898310712595
10,94.97611947915372,0.24056038394547224,15.84939150017977
11,75.26990021702643,-1.128332207732809,10.67199649294219
12,94.78506424239102,-0.2930008650843598,14.275632254773761
13,94.89405452609942,-1.0967282973539874,14.12248531233371
14,48.011038583110135,-0.7340248017665245,10.55244304542244
15,65.55428018061443,-0.9800081591818661,11.856909646528491
16,74.55269413745879,1.0420217762432302,16.78088000135452
17,75.02364909070207,2.05567806572981,15.289752572750867
18,75.24109822612272,2.2721277468323446,15.480296180366482
19,66.26020708782076,0.09271514537579308,12.420905135768876
20,75.26020708782076,4.123676550533775,17.318740683464718
21,57.147797520225524,5.8314425237985175,16.407491748503727
22,94.85250552318655,9.1520643327396,21.6063069882298
23,94.85250552318655,8.254458373762853,20.862765728540477
24,94.85250552318655,9.468183830633437,20.68475126321657
25,94.65250552318655,11.967398329474436,23.785845144417273
26,94.79051384715858,15.648298881970685,27.64608274591676
27,94.84094470078547,18.435751793946437,27.86309126016509
28,94.85250552318655,22.81333707096558,26.515428880717625
29,94.80704314910979,20.849859896843263,24.835714916811835
