generation,max_fitness,mean_fitness,stdev_fitness
0,57.23167900420623,-3.0031955365528655,8.73340022059892
1,57.269900217026425,-1.7660901901934705,10.544351511824695
2,57.1335319430667,-2.140741646231024,10.159756242604345
3,48.269900217026425,-2.670729772092752,7.989274746699687
4,48.11389596854984,-1.548253251622592,10.443538574470862
5,48.87603602059674,-1.0742647878191316,10.52022147394865
6,66.26990021702643,-1.9660519408275787,10.017031272850499
7,75.19486503108351,-0.338913935497206,13.657348635074651
8,94.78506424239102,0.5648221247495445,15.123400357846146
9,66.26990021702643,-0.8021943449215708,12.58839197326699
10,48.26020708782077,-1.1591623958472062,10.304562748770536
11,75.0572006248733,-2.680715204253243,9.638728066979537
12,57.12506926914797,-1.104684400960572,11.474966499856905
13,66.24109822612272,1.80923982333685,16.178210134530392
14,66.06246379491758,-0.9934123900970521,11.88281487795675
15,94.82385026742617,1.2351429527321134,16.720548858754928
16,57.269900217026425,0.11957555691708227,13.382848973744466
17,75.01354799471557,0.7724718769761638,14.385579185690236
18,57.269900217026425,1.8127627026686068,15.450714338193833
19,94.78506424239102,3.126411794300876,18.106781028137284
20,66.12226421822037,3.914593672808266,18.368681067265925
21,75.26020708782076,9.039127652893647,20.650468743635646
22,94.35825298494035,7.8303351429674395,21.222947328980066
23,66.22855887686998,8.044716561740675,19.881295623147604
24,75.15356122494228,14.166321656279615,23.05438988664023
25,94.78506424239102,14.533980683744906,26.275371420882898
26,75.20394224923463,15.721783940851962,22.10858975249475
27,94.85250552318655,12.574588826707753,24.349517262670293
28,94.85250552318655,10.488898360431506,21.124962506681452
29,94.85250552318655,13.788112564734046,23.067577003651788
