generation,max_fitness,mean_fitness,stdev_fitness
0,57.26342770252081,-1.871200056984307,10.484196398085809
1,75.26990021702643,-0.2805082882123377,12.74315510860421
2,48.07574420258547,-0.7422579685479911,10.919745552894218
3,57.22544845445559,-0.7935539864950509,12.000539528611855
4,85.5710543823898,0.728174943139533,15.484132888542828
5,39.17991706964764,-1.8661012698022486,9.16671876460942
6,65.45608815443521,-2.241815456189896,9.769959535499893
7,57.08649699436173,-0.7105842101241927,12.42060744637966
8,75.26990021702643,-0.9620670246437194,12.199362001656478
9,57.26342770252081,-2.477376624330676,9.57145185510382
10,56.875316609105795,-1.5764836999373608,10.896004853032796
11,56.99858512203885,-2.1380141672071127,10.371353782686347
12,66.15645558296865,-2.1527628947119495,10.708390062239404
13,74.44464310818934,2.0328985537834425,16.946407888568434
14,66.10559716573515,-0.2739593263928235,13.979655246374566
15,94.36355803717005,3.105711182283679,17.975665127883623
16,75.20698639161586,3.835569905401077,17.01693041366161
17,88.98586946817493,2.556280564944424,18.021223426112872
18,94.9001335721758,6.025265372042224,22.31812889465172
19,75.25060701409174,8.181494023198347,20.94563831073142
20,75.08110614572685,6.519851528523012,20.1329698931538
21,75.1194670135993,10.03384503121615,20.725000394613954
22,94.81821644970792,8.71032692751596,22.48475636730187
23,75.23480889721516,9.997617152170184,22.777029496100884
24,94.78506424239102,7.646282645540435,19.913722451772415
25,94.78506424239102,16.082604517722064,24.288219108739032
26,94.81821644970792,17.681918745293736,27.429541224040452
27,94.82385026742617,18.423437161866044,25.463220216524398
28,94.85250552318655,15.29432069660315,25.743126585532856
29,94.81821644970792,16.311020422020903,24.471398227329125
