generation,max_fitness,mean_fitness,stdev_fitness
0,66.04157530697022,-3.052381376844893,8.571398221961678
1,66.26020708782076,-1.0473216387382698,11.486906796574049
2,94.78506424239102,-2.245174377135529,12.061242289116262
3,48.269900217026425,-2.405065522029023,9.514877636330866
4,66.19185751001956,-1.032587434377111,11.103762362559989
5,56.82413272989424,-1.115350300271153,11.670313457444063
6,65.63869752242701,-1.3470285720819732,11.82408645211928
7,94.81821644970792,-0.4371736908353223,14.09465141096028
8,57.27968822339259,-1.2278999134103679,12.185852469217826
9,90.65379680945985,-1.8856535534140932,10.972559420320685
10,65.52149035779144,-2.137809343107657,10.487306013166043
11,65.60640924604937,-1.0446312971642542,11.949324974497594
12,57.12788221052458,-2.0119366157330165,10.73022187787492
13,94.9001335721758,-0.7083141505849657,14.279031818067079
14,66.17991706964764,1.0464010111084827,14.079274883388706
15,66.24425778641309,1.97399794175468,15.292641476667157
16,57.812614194159245,3.1474665194772786,16.351660136174154
17,75.1593583426266,3.5112771670238674,18.19187186838218
18,66.26990021702643,3.339568589744371,16.736770382110176
19,75.2634277025208,4.602634610253245,18.53272870179331
20,94.78506424239102,3.9987689686603787,19.643145164789473
21,94.90624979919323,12.132196980466324,27.33970565405462
22,94.85250552318655,13.257686432719344,24.24884715209035
23,94.81261419415924,14.737214807905959,28.051927665358892
24,94.91859563501554,13.176760306165722,25.79646983501301
25,94.85250552318655,16.420478055060517,27.29417736558391
26,75.26990021702643,17.110732574181295,22.410424123182167
27,94.82385026742617,17.544024114047513,23.064977105319446
28,94.78506424239102,17.35347073748494,23.671436685609194
29,75.26990021702643,18.559161824047184,24.169936032288923
