generation,time,memory_usage_MB,cpu_usage_percent
0,0.20619964599609375,593.60546875,7.1
0,0.1569499969482422,594.34375,5.5
0,0.17642879486083984,595.08203125,5.0
0,0.30799221992492676,610.3359375,57.3
0,0.30019068717956543,611.1875,57.3
0,0.3913280963897705,617.77734375,21.0
0,0.2691004276275635,617.77734375,9.0
0,0.1382884979248047,617.77734375,5.0
0,0.20088672637939453,617.77734375,5.9
0,0.17641735076904297,617.77734375,5.0
0,0.12469911575317383,617.70703125,12.1
0,0.3587656021118164,617.6953125,6.5
0,0.1542658805847168,617.6953125,7.0
0,0.16194581985473633,621.38671875,34.2
0,0.405651330947876,621.16796875,58.4
0,0.2928783893585205,621.65234375,46.7
0,0.12051773071289062,621.65234375,5.9
0,0.1127157211303711,621.5234375,11.0
0,0.1486208438873291,621.3984375,25.5
0,0.1695399284362793,621.390625,5.6
0,0.2951512336730957,621.390625,6.8
0,0.1775059700012207,621.3125,7.5
0,0.1651597023010254,621.3125,5.0
0,0.19322466850280762,621.3125,6.5
0,0.21126914024353027,621.30859375,59.3
0,0.5773098468780518,621.1796875,57.0
0,0.34609055519104004,626.02734375,12.1
0,0.10169434547424316,626.02734375,4.5
0,0.17062711715698242,626.1953125,5.0
0,0.33852338790893555,627.1796875,5.0
0,0.15234637260437012,627.16015625,8.5
0,0.16697978973388672,627.16015625,5.0
0,0.11246228218078613,627.125,6.0
0,0.19076132774353027,627.12109375,6.5
0,0.11307072639465332,628.515625,34.5
0,0.28955912590026855,629.4609375,58.2
0,0.35955309867858887,630.640625,48.5
0,0.14978742599487305,630.82421875,4.0
0,0.1044759750366211,631.0390625,7.7
0,0.1664888858795166,630.046875,9.0
0,0.15868473052978516,630.046875,4.5
0,0.10985279083251953,630.046875,5.9
0,0.23150205612182617,629.96484375,6.0
0,0.15258288383483887,629.3125,5.0
0,0.3398420810699463,628.87890625,5.6
0,0.23276257514953613,629.78515625,59.0
0,0.2889597415924072,629.9296875,56.3
0,0.3246114253997803,636.078125,19.7
0,0.23286652565002441,636.078125,9.0
0,0.15821242332458496,636.01171875,4.5
0,0.14692926406860352,634.90234375,4.5
0,0.2972114086151123,634.86328125,10.6
0,0.18837237358093262,635.30859375,5.5
0,0.15702581405639648,635.18359375,5.0
0,0.16303467750549316,635.18359375,7.0
0,0.1726548671722412,635.3671875,30.0
0,0.2985663414001465,635.859375,58.3
0,0.2966752052307129,629.44921875,54.8
0,0.13655567169189453,630.1484375,6.0
0,0.1804203987121582,630.375,4.5
0,0.2140803337097168,630.37109375,9.5
0,0.10798096656799316,630.2421875,6.4
0,0.14245009422302246,629.046875,5.5
0,0.1604907512664795,629.76953125,9.0
0,0.11794590950012207,629.16015625,6.5
0,0.1768507957458496,629.84375,4.5
0,0.17362594604492188,630.515625,46.0
0,0.3257558345794678,631.4609375,64.5
0,0.3936295509338379,633.0546875,45.2
0,0.16095304489135742,632.671875,6.0
0,0.19383859634399414,632.5859375,8.0
0,0.2503983974456787,632.0234375,5.1
0,0.18092918395996094,631.50390625,5.0
0,0.19487833976745605,630.70703125,5.6
0,0.2636871337890625,631.5703125,7.0
0,0.09433174133300781,631.76953125,6.0
0,0.15389537811279297,632.00390625,5.5
0,0.2810521125793457,632.6640625,57.8
0,0.3204081058502197,633.32421875,56.8
0,0.3395810127258301,634.78515625,16.2
0,0.20801115036010742,633.80078125,6.5
0,0.16177797317504883,633.67578125,5.0
0,0.18977880477905273,634.41015625,5.5
0,0.12008404731750488,634.65234375,6.9
0,0.19317054748535156,633.23828125,5.5
0,0.13203072547912598,633.0703125,6.0
0,0.15544772148132324,632.703125,5.0
0,0.17528152465820312,632.44921875,28.4
0,0.2950739860534668,632.6640625,59.1
0,0.3164079189300537,634.375,54.8
0,0.17463421821594238,634.375,5.0
0,0.10830831527709961,634.33203125,5.0
0,0.1618022918701172,634.5390625,4.1
0,0.2657358646392822,634.5,10.6
0,0.16545605659484863,634.5,5.0
0,0.18182754516601562,634.4375,4.0
0,0.17008423805236816,634.4375,6.1
0,0.16742491722106934,634.671875,8.0
0,0.12017631530761719,635.6171875,52.3
0,0.5377531051635742,635.7265625,57.7
1,0.3833489418029785,637.12890625,7.6
1,0.19215679168701172,637.12890625,9.0
1,0.33335161209106445,637.12890625,7.6
