generation,max_fitness,mean_fitness,stdev_fitness
0,29.986284843957197,-3.4210102233770163,6.324437882499407
1,56.99611293289346,-2.65033756820399,8.565234865374519
2,65.9717214797693,-1.1870569771442847,11.216489643762591
3,48.16226955283406,-2.2133325339581607,9.23267895961995
4,66.17695410451698,-1.3193610674964413,10.557318938385812
5,66.16518926293739,-1.7092369244500694,9.65060823771355
6,66.21310261863329,-1.9494109766076841,10.082034201632712
7,66.17991706964764,-1.191033540446674,10.930410696817797
8,75.26665872310225,0.1573870864328847,13.827607990570574
9,48.241098226122716,-2.0191471438213817,9.594657303022482
10,57.17399989261955,-2.125508443795702,9.21007845871917
11,75.10010264641751,-0.7703594230779405,11.820313110907403
12,48.601837298482245,-0.18358172187371768,12.144002341818208
13,57.25379680945985,-1.1979418970499074,10.798236826094788
14,75.25060701409174,0.2071893072650457,13.638762989048608
15,74.60975933293464,-0.28501598157817826,13.979085770194267
16,39.19185751001956,-0.9736498584279802,10.54318321830074
17,85.68704379932294,-0.9306546533189235,12.199878683313957
18,85.70192571783376,0.1247812538385569,14.026028916487117
19,56.976552407038966,1.9752829857992082,13.241058352150967
20,57.269900217026425,0.6488868134141766,13.37625043257541
21,57.269900217026425,3.3093379845186948,15.575829990226202
22,94.82385026742617,6.290813183219598,20.823417825767667
23,94.7959933129232,9.678049928569656,26.423224133694593
24,94.85250552318655,13.178622900353107,25.92399054484167
25,94.78506424239102,13.574368510499852,24.53907892660493
26,75.22855887686998,15.1707702462581,22.58042265575643
27,94.81261419415924,17.299709710344967,26.912453727235487
28,94.85250552318655,20.080768507680578,29.77860487428217
29,94.85250552318655,17.575687365380638,26.372165858591227
