generation,max_fitness,mean_fitness,stdev_fitness
0,57.078421580356185,-3.167355070255101,8.601091733060208
1,57.86420156294974,-1.7584351789762505,10.972759471460387
2,66.17399989261955,-0.9392168108635539,12.484344878122693
3,39.269900217026425,-2.2815420270402336,9.368957389051031
4,48.24742736117437,-1.7324316773506891,9.609908095938158
5,39.11667761151172,-1.942535780352203,9.081445987533462
6,75.26020708782076,-2.350674448570609,10.150007233718
7,48.601837298482245,-1.9473398781787041,9.272100481779063
8,48.0704108566101,-2.6568143847106325,7.923421898302883
9,66.1828888400368,-1.3589936089729073,11.728218054954867
10,66.19788162462294,-1.8236227778224856,11.456655599822454
11,74.99118681455741,-1.4579025186605272,11.219550759875544
12,57.17399989261955,-2.602642559666487,8.562873957337553
13,57.269900217026425,-1.9686735453648865,9.683484130174929
14,57.269900217026425,-2.2115845101771505,9.809004639575658
15,94.82951600496185,0.23037856474669935,15.512841179700613
16,94.78506424239102,1.72979386150683,18.383025538631586
17,66.28297229859378,2.7895918126987134,17.71241361963457
18,74.99364684039827,1.944253034393522,16.255724288180815
19,66.26990021702643,3.719188868833459,16.690475340304793
20,57.269900217026425,2.0852147863023074,15.098274234333765
21,94.78506424239102,5.7654687587096305,19.702148727420195
22,75.24109822612272,7.402861031543018,20.431364623502162
23,94.85250552318655,6.571017242993763,19.128793990947827
24,94.85250552318655,9.831220186415543,21.289544600595207
25,75.26020708782076,12.60959349535805,22.072215044560576
26,94.85250552318655,10.46979210218293,22.947894772604037
27,94.78506424239102,13.286727763893115,22.068695940474903
28,75.08379793739256,17.300908775325286,23.05936465437187
29,94.85250552318655,18.347036348246082,25.609494618620875
