generation,max_fitness,mean_fitness,stdev_fitness
0,89.35003982910277,9.07264304817825,26.294151720156922
1,88.28157804100165,5.9415555912290605,21.574682925636026
2,87.26157530697024,4.173391933940393,18.7218140106276
3,90.20660195700339,6.7466308865506575,23.57573214773598
4,90.80660195700338,3.759482563433623,20.26609682114353
5,90.02968459414689,7.1783844656967,24.56538320597205
6,90.61968822339261,5.027494708499146,21.69019998962326
7,88.00853266049735,4.1588038147236635,18.027705566231884
8,88.99067522005318,4.638533960216316,18.239247416160744
9,89.17968822339262,4.302441326926855,18.892868195129065
10,90.95354799471559,5.197069506814339,19.866150352752637
11,89.61288973525116,4.008174722389573,19.30733899263451
12,85.67297711225777,5.782132711614884,21.451690369431343
13,90.80518926293742,6.892056649721023,22.079681171327994
14,86.38413272989428,8.375718323106607,21.95299126957532
15,88.60964054567597,7.721184011763182,23.063508233130584
16,91.36586946817495,9.076137315494236,23.870517024462202
17,87.46603857269345,9.636257844207908,25.443319012190123
18,90.045069269148,12.829534924962408,26.617131191294664
19,91.06964054567598,15.456638515082977,27.666412127449032
20,91.37642023266135,17.926678964030476,30.830129844357074
21,91.0813998803083,20.9634714157108,32.487613501964816
22,90.79003982910277,27.40063228876407,36.51231633973284
23,90.80660195700338,31.366106507757117,37.273285430011015
24,90.80660195700338,31.636298079661724,35.54933053277287
25,90.80660195700338,34.04105620832288,36.10604472603276
26,88.9219257178338,28.291017756381326,34.26139412463874
27,91.06788221052462,35.80138837612155,35.55446079496612
28,91.00964054567598,36.39736594332514,36.11217444603959
29,91.23667761151175,35.29501730806411,34.989786596521476
