generation,max_fitness,mean_fitness,stdev_fitness
0,83.72103188625358,1.4402169947607784,15.309606958403958
1,91.03968822339262,3.2736852602866233,18.12391881693048
2,87.6241626305352,6.1287856832729855,22.47373972717132
3,86.62737060368046,3.112086635365736,17.698205960093198
4,90.92661051127251,4.623724681422095,21.26704627225848
5,90.98751081973138,3.653583394523459,19.643379927030548
6,91.30254710353533,4.706321587581971,19.64621366550437
7,93.31825298494037,5.176188821612064,22.6252032671985
8,90.3814067855038,3.0917193315032945,18.11055917448461
9,89.2561129328935,3.896618444431199,18.578538620292527
10,90.68297229859381,2.916155798103124,17.44842004528253
11,91.36728120673466,3.9646106829306325,19.403379813714228
12,88.79742373192867,6.665077422876497,21.506618260208715
13,90.35070308686625,5.585566945363367,20.53142492979177
14,88.85736716631766,3.851164333930972,18.371676904489654
15,90.33858512203888,8.411321686471693,27.012315965207844
16,91.00657125383506,5.03434955247054,19.434327923887707
17,90.1135479947156,7.58538359726321,24.988248373467695
18,89.16990021702647,12.950154409969844,28.680919036004525
19,89.50167537496053,17.592448900706163,31.738237736767108
20,88.48510580438044,17.574188753044773,31.912119206531628
21,90.464107874517,20.381568347189425,33.25481660914122
22,89.44087680441824,24.074780533148594,34.70291224147499
23,92.15165549623893,25.645922825123705,34.66617073700824
24,91.1335479947156,26.85500605401812,33.796186344217816
25,90.8822642182204,24.598366161082534,32.54558802481371
26,89.45354799471559,26.653725895634192,31.36883876539026
27,90.50628484395723,30.825362990599583,35.41748096095474
28,91.22660195700338,36.34516449077441,36.74081098428037
29,89.09842158035622,32.29812669491714,34.27337035470377
