generation,max_fitness,mean_fitness,stdev_fitness
0,87.98628484395722,6.7208913707770215,21.80744924194168
1,91.7596882233926,9.201370000651217,24.753565071219384
2,91.44698639161588,10.050254293591069,26.24051604408467
3,91.27191706183109,9.258414792246679,25.55938878333291
4,89.14290651349462,10.347082413602346,25.874242465630388
5,92.25946701359932,9.161785588813999,24.847222590101058
6,90.17297711225777,7.8689165921980795,23.86619810493373
7,90.77982739098297,7.786258687850715,23.37452511866499
8,90.65858578874555,9.558930811542547,24.86459124135552
9,89.73364684039831,6.020554302647618,20.960906787708662
10,90.19052820481508,7.179640626984327,24.99840848766211
11,91.45936107665804,8.137092010823118,25.43096802727312
12,92.32784596782226,9.904090152001594,26.270315354089735
13,90.74544845445563,9.490082783214516,25.701893993150325
14,90.98660195700339,9.49745979539532,24.354941246370583
15,89.72518926293742,9.654696165434475,23.44308845506146
16,90.18339389891517,8.512949892911863,23.343355401860993
17,86.79196501081938,9.605888132516712,24.601609341292516
18,89.94539190157785,12.68380314193988,29.087416873797395
19,90.7135479947156,17.579326589868828,31.23336384438717
20,90.27167900420626,16.153437431707296,31.241207909173767
21,87.90539190157784,14.892998792271872,24.421757559373876
22,90.76556065373066,21.820103774034045,31.60775013374496
23,90.37310261863333,23.518702826884088,31.02721638404954
24,90.53668519596539,32.96008678184527,33.98757118441623
25,93.79669509194093,32.88342695233672,35.33056310220212
26,90.48206684551657,29.81055368195436,33.633385468611934
27,90.55092391510482,22.92559606864046,31.125140842872106
28,90.58964054567596,30.071090452721013,33.78317169651517
29,91.17289246928257,30.443157352567468,33.31862111002089
