generation,max_fitness,mean_fitness,stdev_fitness
0,87.53350514042924,5.8874866151371155,21.495669054082107
1,91.55070308686625,4.165746395190322,20.540505900805634
2,89.443547911381,4.070319984570837,19.97026567424249
3,92.01282822853992,2.4108203020685055,17.512177700339212
4,88.34901301948916,5.135629353001395,21.090722324006013
5,90.4735479947156,5.821656230874023,22.709381803720948
6,89.04990021702646,5.1500558787898605,20.913840465949626
7,88.18791083107561,5.696328163025946,22.715589174280428
8,88.56339389891517,6.4985658331413445,23.354327636251302
9,88.93067522005317,5.202793720789764,22.604928397357856
10,88.22661051127251,5.541217789031561,21.972239514239497
11,89.59641489804766,5.710704002410363,23.21406830179066
12,90.08443510891829,8.591618546867084,25.01715956654824
13,91.92990021702646,5.633366229561276,22.55210137577705
14,89.04110614572689,8.260354768280191,24.599004934187878
15,90.41788162462296,6.2259849559400635,21.920505326902777
16,89.10339389891517,5.3875532127581325,22.372550694797944
17,88.54878821817867,6.475763025646873,23.832983274685244
18,88.7105709124886,8.548721629639575,25.40297747734109
19,90.98660195700339,9.380125726810181,26.454499159895818
20,88.01041085661014,11.369002221220947,25.4946225078537
21,91.67354799471559,11.106992400075688,25.612760840112742
22,91.18788221052462,20.858416642440513,32.11249543658918
23,88.89998334634745,23.81342022272713,31.574440811712634
24,91.35667761151174,23.274217877053946,32.68046481013286
25,90.43736666659866,23.89368177290181,32.173101579723806
26,90.60990021702646,29.67369404712202,35.01805426166265
27,89.49991706964768,34.367416766323196,37.484379546175724
28,90.02226955283409,32.84770065316896,37.900721796275135
29,90.36539190157784,37.10771179433098,36.03071778947782
