generation,max_fitness,mean_fitness,stdev_fitness
0,88.60885900702333,6.22127569901353,24.537508425773257
1,89.12297229859381,5.800928550014751,20.950639143817853
2,89.09262782095375,4.061968141258679,18.43325110510191
3,91.0735479947156,6.766801923562781,22.627843507632825
4,89.0232159867714,5.3332166937937275,20.01487486659097
5,88.85940982990029,5.263081338321565,21.412325401372158
6,90.59297711225777,8.162353099440823,23.487319672469788
7,90.73315225241284,6.0539374942415405,22.971676796882186
8,88.68514190598361,3.6274620975408403,18.05036529186256
9,91.49547959267734,7.604886071575451,23.59716417076159
10,90.1414067855038,4.907088647388358,18.734018805541606
11,88.87279945145866,8.022079694763795,23.381208644594192
12,90.33972415482926,4.472023842149195,19.3031389310628
13,91.27935834262664,9.791610473887058,26.313538678687664
14,89.63974528872262,6.173745487267343,22.20345082308769
15,90.0557442025855,8.844877469734438,23.298944632126982
16,88.32514190598361,9.30834603157612,25.63371748384988
17,90.39399989261958,8.80648693717524,24.139199064339916
18,90.59788162462297,10.916081538135352,25.027487701138583
19,89.82322890233345,12.769291346514786,26.944766826949554
20,86.6832159867714,16.054476554137377,26.824911023222814
21,89.11315225241283,13.608582415459407,25.184498530275928
22,86.71385326087633,15.114872305173174,26.220438844909015
23,88.94695546589963,23.03279632994739,31.538143804185303
24,91.29946701359933,28.798014036064878,32.8244709271932
25,92.07621752534382,25.62344104157958,33.18191430819552
26,91.07959913428289,25.51392226615431,32.01960567781633
27,89.96518926293743,25.726539877698265,31.77637747820751
28,90.67003982910278,31.189293574932748,35.012685865842435
29,90.03946701359934,27.263095710135367,31.451157552816902
