generation,max_fitness,mean_fitness,stdev_fitness
0,90.57858512203887,11.990163543512626,27.41080947544145
1,89.8194098299003,8.59775798172122,25.540477224113197
2,89.57499468596401,7.58739736717891,22.883807354281846
3,88.1222642182204,7.800850161248315,23.974370606557812
4,89.34539190157784,5.9609565513147285,20.64467615544714
5,92.63788162462295,7.434488971383923,23.29549536375391
6,86.1214067855038,4.943185511662718,20.187144147932035
7,88.2652379787581,5.069797646859148,21.269127445475586
8,89.59544223743134,4.396868030122231,19.39220775793529
9,91.44990021702645,5.9485761581734335,22.079499111137764
10,89.63297711225778,5.016427447836092,20.684241362266302
11,91.77679627126204,7.572132394355901,24.042325062597776
12,87.21094978993949,5.388168950989214,17.930383518325833
13,92.13679627126204,7.772836664587399,24.245651314558394
14,89.4641754375678,11.700688820033896,26.5618014426703
15,90.83075241723566,9.959349489904232,26.527738147042292
16,89.15606371931284,11.154869764501386,26.45198210721787
17,89.22619038813077,12.8871954632925,27.91082359372338
18,90.79385326087635,15.765158687076946,29.782125936839257
19,89.71968822339261,15.655157320645781,29.27838341111828
20,89.33353194306673,21.309210304463928,33.69355859532902
21,90.67003982910278,27.141726280945772,34.4641799452272
22,88.61297711225777,27.998442313828313,30.300699441443584
23,89.17935834262664,24.051924850420065,30.695269416507358
24,90.62660195700339,27.14963452904363,34.52365694841111
25,91.30506926914799,30.83910509614088,35.15620433465949
26,89.8735479947156,29.33806302176347,32.65070959340964
27,91.15617481767029,31.734051439267482,34.57375946609785
28,89.69302464366022,29.26108335427916,33.06009702172278
29,92.11740496697306,25.77524670163968,29.985159598971176
